order_id,product_id,quantity,unit_price
O000643,P0066,2,1711.12
O000644,P0145,1,390.91
O000645,P0083,2,1373.61
O000646,P0078,1,1349.82
O000647,P0147,2,828.43
O000648,P0131,2,598.16
O000649,P0013,3,457.19
O000649,P0127,2,642.4
O000650,P0124,2,2302.57
O000651,P0079,2,4329.76
O000652,P0133,3,491.53
O000653,P0136,1,2411.45
O000654,P0108,1,3608.71
O000655,P0096,2,1254.61
O000656,P0076,1,1016.57
O000657,P0006,2,1559.75
O000658,P0129,1,1607.92
O000658,P0013,1,487.89
O000659,P0004,1,393.23
O000660,P0011,1,526.88
O000660,P0117,1,3268.62
O000661,P0108,3,3763.09
O000662,P0054,1,2375.51
O000663,P0098,1,3499.33
O000664,P0068,2,1056.97
O000665,P0117,1,3510.56
O000665,P0080,1,520.75
O000666,P0137,1,2495.2
O000666,P0038,3,607.11
O000666,P0111,1,1091.01
O000666,P0006,1,1401.73
O000667,P0022,1,887.52
O000667,P0033,1,3209.81
O000668,P0055,1,1634.51
O000669,P0043,1,157.83
O000670,P0040,4,494.08
O000670,P0001,1,4788.15
O000671,P0008,4,1881.73
O000671,P0058,1,1519.45
O000672,P0128,1,729.73
O000673,P0092,1,376.73
O000673,P0088,1,1206.7
O000674,P0135,1,411.31
O000674,P0030,1,4867.6
O000675,P0107,1,977.79
O000676,P0056,1,1966.6
O000676,P0115,1,1026.56
O000677,P0135,1,407.24
O000677,P0081,2,986.92
O000678,P0108,2,3410.25
O000679,P0013,2,475.48
O000679,P0119,1,1660.14
O000680,P0083,1,1422.73
O000680,P0042,2,844.27
O000681,P0012,1,1440.14
O000682,P0018,2,1087.53
O000682,P0020,2,1371.17
O000682,P0125,1,3566.73
O000683,P0032,2,4489.19
O000684,P0061,1,2542.72
O000685,P0110,1,1189.62
O000686,P0132,4,2666.37
O000686,P0034,3,446.02
O000687,P0135,2,376.64
O000688,P0145,1,433.46
O000689,P0081,1,900.52
O000690,P0045,1,643.07
O000691,P0056,1,1933.41
O000691,P0100,2,429.96
O000692,P0078,1,1371.21
O000693,P0011,1,522.77
O000694,P0020,1,1304.5
O000694,P0087,1,669.11
O000694,P0136,3,2353.29
O000695,P0042,1,868.2
O000696,P0076,1,874.85
O000696,P0062,1,2500.26
O000697,P0080,2,580.28
O000698,P0132,1,2593.1
O000699,P0010,1,874.58
O000700,P0149,1,844.39
O000701,P0053,1,3569.17
O000702,P0126,4,521.7
O000702,P0091,1,9857.41
O000702,P0042,1,782.57
O000703,P0123,2,3727.03
O000703,P0024,2,2016.25
O000703,P0046,1,2483.59
O000704,P0109,1,2926.39
O000704,P0085,1,942.17
O000705,P0150,1,1613.0
O000705,P0044,2,1331.21
O000706,P0126,3,523.04
O000707,P0106,1,2057.89
O000708,P0013,2,482.1
O000709,P0026,1,760.89
O000709,P0081,3,964.63
O000710,P0012,1,1333.54
O000710,P0031,1,480.01
O000711,P0040,1,551.26
O000712,P0050,2,1392.13
O000712,P0027,2,1226.9
O000713,P0115,1,1083.2
O000714,P0124,3,2235.89
O000714,P0029,1,648.93
O000714,P0110,1,1161.04
O000715,P0044,2,1367.97
O000716,P0129,1,1579.85
O000716,P0062,2,2507.22
O000717,P0025,2,543.29
O000718,P0141,1,3437.6
O000719,P0089,1,986.43
O000719,P0085,1,837.58
O000719,P0128,1,749.74
O000720,P0087,1,668.27
O000721,P0032,1,4415.58
O000721,P0115,1,1103.57
O000722,P0059,3,2077.83
O000723,P0048,1,1599.6
O000724,P0107,1,986.57
O000725,P0035,1,408.25
O000726,P0112,1,1687.64
O000726,P0038,1,608.32
O000726,P0092,1,374.0
O000726,P0085,1,835.6
O000727,P0135,1,376.58
O000727,P0004,1,421.15
O000727,P0032,3,4137.35
O000728,P0055,2,1613.68
O000728,P0013,1,430.28
O000729,P0100,2,439.97
O000729,P0001,2,4730.82
O000730,P0044,3,1332.89
O000730,P0145,1,414.25
O000731,P0052,1,878.28
O000732,P0111,1,1063.96
O000733,P0007,1,3329.79
O000733,P0145,1,423.99
O000733,P0130,1,5275.77
O000734,P0027,1,1408.05
O000734,P0121,3,1853.89
O000735,P0007,1,3226.92
O000735,P0120,1,4162.09
O000736,P0029,2,607.17
O000737,P0109,2,2943.31
O000738,P0034,1,438.74
O000739,P0072,1,2676.56
O000739,P0034,2,446.73
O000740,P0017,1,463.85
O000740,P0019,2,904.36
O000741,P0030,1,4872.59
O000742,P0077,1,1270.9
O000742,P0083,4,1532.98
O000743,P0027,1,1240.87
O000744,P0115,1,1065.5
O000745,P0096,1,1342.62
O000745,P0065,3,239.11
O000745,P0035,1,398.13
O000746,P0028,1,2688.49
O000746,P0141,2,3521.93
O000747,P0105,1,1426.62
O000747,P0124,1,2173.3
O000748,P0144,1,3325.65
O000749,P0058,2,1437.66
O000749,P0003,1,562.05
O000750,P0139,1,651.61
O000750,P0149,1,828.48
O000751,P0140,1,579.06
O000752,P0053,1,3508.2
O000753,P0143,1,3032.69
O000754,P0149,2,819.92
O000755,P0092,1,341.57
O000756,P0016,1,1918.53
O000756,P0076,1,976.73
O000756,P0128,1,685.34
O000757,P0010,3,917.71
O000758,P0079,1,4603.83
O000759,P0060,3,281.08
O000760,P0044,1,1388.15
O000760,P0133,3,499.69
O000761,P0036,1,2189.43
O000762,P0121,1,1712.37
O000762,P0063,1,752.37
O000763,P0134,2,6570.69
O000763,P0073,1,933.31
O000764,P0017,2,472.5
O000765,P0148,2,867.54
O000765,P0036,1,2088.05
O000766,P0026,2,712.46
O000767,P0037,1,914.41
O000767,P0005,4,1703.58
O000768,P0013,3,452.97
O000769,P0049,1,1594.81
O000770,P0128,1,761.66
O000770,P0003,2,561.66
O000770,P0122,3,1231.43
O000770,P0139,1,663.18
O000771,P0067,2,1252.78
O000772,P0077,1,1236.85
O000773,P0057,2,1174.27
O000774,P0134,1,5910.66
O000775,P0073,1,937.3
O000775,P0007,2,3192.77
O000776,P0003,1,573.05
O000777,P0115,1,1022.52
O000778,P0090,2,1006.45
O000778,P0021,2,1907.95
O000778,P0104,2,500.13
O000779,P0121,1,1778.0
O000779,P0141,1,3570.38
O000780,P0025,2,555.42
O000781,P0060,4,286.43
O000782,P0088,1,1164.21
O000783,P0069,1,1334.89
O000784,P0024,3,2071.73
O000784,P0068,1,1099.0
O000785,P0111,1,1101.07
O000786,P0122,2,1299.02
O000786,P0009,1,923.14
O000787,P0051,1,828.74
O000788,P0088,2,1160.68
O000789,P0125,1,3518.01
O000790,P0115,1,1050.82
O000791,P0029,2,669.47
O000791,P0019,1,978.65
O000791,P0037,1,998.65
O000792,P0127,3,653.82
O000793,P0079,1,4552.25
O000794,P0133,2,534.17
O000794,P0104,1,529.27
O000795,P0123,1,3887.59
O000795,P0029,1,635.64
O000796,P0083,1,1391.98
O000797,P0063,2,736.65
O000798,P0125,1,3489.86
O000799,P0071,2,347.83
O000800,P0068,1,1048.8
O000801,P0086,1,3865.28
O000802,P0106,1,2036.81
O000803,P0098,2,3488.3
O000803,P0122,2,1221.85
O000804,P0054,1,2212.74
O000805,P0056,2,2080.55
O000806,P0137,1,2405.14
O000806,P0085,1,877.34
O000807,P0070,1,1939.98
O000808,P0100,3,439.73
O000808,P0143,2,2720.06
O000808,P0147,2,785.41
O000808,P0082,3,369.67
O000809,P0136,1,2303.6
O000810,P0134,1,6051.63
O000811,P0103,1,146.89
O000812,P0112,1,1807.69
O000813,P0047,2,2456.99
O000814,P0044,3,1336.69
O000814,P0006,2,1357.7
O000815,P0123,2,4214.44
O000816,P0010,3,916.57
O000816,P0098,3,3709.52
O000817,P0067,1,1262.4
O000818,P0023,2,879.63
O000818,P0149,2,887.75
O000818,P0005,1,1544.04
O000819,P0095,1,2722.3
O000820,P0102,3,525.28
O000820,P0048,4,1454.58
O000820,P0098,1,3573.16
O000821,P0142,2,3046.37
O000822,P0071,1,316.98
O000823,P0092,1,363.84
O000824,P0148,3,864.64
O000824,P0070,1,1934.32
O000825,P0048,1,1624.67
O000825,P0079,1,4578.29
O000826,P0111,1,1152.48
O000827,P0033,1,3118.23
O000828,P0137,1,2565.79
O000828,P0044,4,1319.34
O000829,P0060,1,280.6
O000830,P0063,3,701.66
O000831,P0084,2,801.5
O000831,P0024,1,2242.95
O000831,P0124,2,2209.13
O000832,P0119,1,1674.62
O000833,P0047,3,2542.15
O000833,P0054,3,2344.03
O000834,P0016,1,2041.44
O000835,P0083,3,1530.55
O000835,P0125,2,3321.1
O000836,P0053,1,3298.57
O000837,P0030,1,4808.85
O000838,P0135,1,407.02
O000838,P0070,1,2065.86
O000839,P0046,2,2400.68
O000840,P0150,1,1504.08
O000840,P0017,1,478.32
O000841,P0044,1,1346.39
O000842,P0105,2,1507.75
O000842,P0116,2,2138.89
O000843,P0068,1,960.24
O000844,P0052,1,800.69
O000845,P0050,2,1448.17
O000846,P0124,1,2107.06
O000847,P0100,2,438.81
O000847,P0052,2,880.36
O000847,P0002,1,2249.46
O000848,P0073,1,911.01
O000849,P0057,2,1277.67
O000850,P0005,3,1674.25
O000851,P0131,3,543.46
O000851,P0109,1,2883.51
O000852,P0118,1,2556.2
O000852,P0026,1,787.93
O000853,P0021,2,1807.91
O000854,P0051,1,770.14
O000854,P0135,2,402.11
O000855,P0110,1,1114.3
O000855,P0066,2,1726.96
O000856,P0041,1,706.9
O000857,P0011,1,513.63
O000857,P0110,2,1232.22
O000857,P0029,1,640.27
O000858,P0053,1,3307.4
O000859,P0081,1,892.42
O000859,P0028,1,2654.08
O000860,P0142,3,2931.67
O000861,P0006,2,1393.58
O000862,P0003,1,569.06
O000862,P0125,2,3601.38
O000863,P0055,4,1627.52
O000864,P0044,2,1432.67
O000864,P0071,1,324.21
O000865,P0143,1,2853.33
O000865,P0033,1,3296.2
O000866,P0100,1,418.3
O000867,P0089,1,916.27
O000867,P0130,2,5165.32
O000868,P0032,1,4012.39
O000869,P0110,1,1226.39
O000870,P0054,3,2381.24
O000871,P0013,2,477.89
O000872,P0123,1,3672.57
O000872,P0027,3,1255.1
O000873,P0082,3,375.72
O000874,P0142,1,3027.03
O000874,P0090,1,1029.75
O000875,P0119,3,1743.63
O000876,P0012,1,1480.73
O000877,P0125,2,3303.12
O000877,P0030,3,4964.64
O000878,P0120,4,4134.82
O000879,P0144,2,3085.05
O000879,P0033,1,3107.68
O000879,P0144,1,3042.14
O000880,P0126,2,513.37
O000880,P0020,3,1502.96
O000881,P0083,3,1366.22
O000882,P0047,1,2604.09
O000883,P0106,1,2170.14
O000884,P0036,1,2308.92
O000884,P0029,1,611.78
O000885,P0043,1,167.99
O000885,P0119,1,1654.26
O000886,P0144,1,3008.06
O000886,P0099,1,2501.42
O000887,P0027,3,1280.6
O000887,P0030,1,4686.63
O000887,P0147,1,837.57
O000888,P0135,2,365.32
O000889,P0027,2,1297.81
O000889,P0079,1,4437.9
O000889,P0144,1,2974.84
O000890,P0067,3,1347.2
O000890,P0132,1,2648.52
O000891,P0029,3,597.85
O000892,P0084,1,821.66
O000893,P0026,1,726.13
O000894,P0131,2,595.49
O000895,P0029,1,658.5
O000896,P0012,1,1487.77
O000896,P0141,1,3442.23
O000897,P0042,4,773.89
O000898,P0114,4,454.77
O000898,P0013,3,444.04
O000899,P0127,1,685.66
O000900,P0071,1,342.13
O000900,P0149,1,861.55
O000901,P0072,2,2909.08
O000902,P0099,1,2698.43
O000903,P0009,1,859.83
O000904,P0007,1,3241.46
O000905,P0119,1,1763.27
O000905,P0143,1,2677.58
O000905,P0046,2,2245.44
O000905,P0080,2,565.86
O000905,P0146,1,410.62
O000906,P0075,1,2261.66
O000907,P0082,2,375.65
O000907,P0067,1,1306.99
O000908,P0064,1,3445.94
O000908,P0098,1,3614.3
O000909,P0136,1,2259.05
O000909,P0017,2,468.59
O000910,P0055,1,1585.3
O000911,P0116,2,1999.51
O000911,P0034,1,431.43
O000912,P0075,2,2077.66
O000912,P0027,1,1270.16
O000913,P0005,1,1579.02
O000914,P0031,2,459.47
O000915,P0130,1,4752.15
O000915,P0125,2,3241.19
O000915,P0104,1,533.67
O000916,P0037,1,961.2
O000917,P0119,1,1740.67
O000917,P0140,1,580.79
O000918,P0010,1,907.71
O000918,P0054,2,2331.79
O000918,P0033,1,2988.81
O000919,P0007,2,3115.76
O000920,P0024,2,2199.2
O000921,P0128,1,756.82
O000922,P0023,2,870.68
O000923,P0117,1,3738.75
O000924,P0111,1,1071.64
O000925,P0072,1,2711.98
O000926,P0085,1,918.63
O000927,P0085,1,840.4
O000927,P0003,1,582.81
O000928,P0088,1,1096.24
O000928,P0007,1,3306.87
O000929,P0104,2,514.49
O000930,P0124,2,2136.91
O000931,P0045,1,671.02
O000931,P0035,3,369.53
O000932,P0140,2,566.92
O000932,P0094,1,7498.51
O000933,P0029,1,584.79
O000934,P0055,1,1601.64
O000934,P0057,2,1238.06
O000935,P0079,2,4240.49
O000936,P0020,1,1391.03
O000936,P0108,4,3799.7
O000937,P0137,1,2417.08
O000938,P0028,1,2482.27
O000939,P0103,1,145.45
O000939,P0104,3,525.27
O000940,P0038,3,625.16
O000941,P0035,2,390.36
O000941,P0003,3,531.06
O000941,P0068,2,1053.96
O000942,P0150,1,1604.11
O000943,P0019,2,1046.76
O000944,P0137,1,2608.15
O000945,P0124,1,2093.85
O000945,P0010,2,910.78
O000946,P0139,1,696.67
O000947,P0087,1,692.3
O000948,P0119,3,1772.76
O000948,P0052,1,791.33
O000949,P0145,2,423.16
O000950,P0044,1,1375.83
O000951,P0023,4,946.5
O000952,P0109,1,2766.05
O000953,P0126,2,507.02
O000953,P0125,4,3555.45
O000954,P0039,1,5072.04
O000955,P0035,4,383.76
O000955,P0142,3,2954.02
O000956,P0081,2,977.87
O000957,P0033,1,3043.25
O000958,P0093,3,2165.44
O000959,P0138,1,2031.2
O000959,P0113,1,1200.95
O000960,P0074,1,2655.34
O000961,P0111,1,1030.48
O000962,P0058,3,1504.73
O000962,P0147,1,836.13
O000963,P0011,2,483.48
O000964,P0118,1,2484.64
O000965,P0012,2,1503.19
O000965,P0065,2,247.58
O000965,P0115,1,1115.5
O000966,P0135,1,402.01
O000966,P0121,2,1813.96
O000967,P0134,2,6220.5
O000968,P0119,1,1659.55
O000968,P0034,2,467.25
O000968,P0030,1,4838.82
O000969,P0009,1,946.27
O000970,P0115,2,1033.03
O000970,P0102,2,500.85
O000971,P0117,1,3761.05
O000972,P0125,2,3476.71
O000973,P0006,2,1410.72
O000973,P0107,1,1045.82
O000973,P0085,2,853.41
O000974,P0086,2,3947.72
O000975,P0095,1,2811.82
O000976,P0070,1,1917.14
O000976,P0055,1,1549.91
O000977,P0024,1,2340.24
O000978,P0083,2,1472.64
O000978,P0114,1,481.19
O000979,P0109,1,2827.79
O000979,P0143,1,2838.39
O000980,P0150,3,1544.78
O000981,P0119,1,1668.0
O000981,P0145,1,404.29
O000982,P0093,1,2205.81
O000983,P0045,3,685.94
O000984,P0116,1,2170.77
O000985,P0099,2,2492.79
O000985,P0105,1,1413.74
O000986,P0053,1,3484.7
O000986,P0141,3,3257.44
O000986,P0031,1,483.48
O000986,P0026,1,700.25
O000987,P0100,1,397.84
O000988,P0120,3,3667.91
O000989,P0129,2,1566.13
O000990,P0038,1,581.06
O000990,P0053,1,3315.76
O000991,P0051,2,738.05
O000991,P0038,3,576.44
O000992,P0130,2,4774.9
O000993,P0005,3,1695.0
O000993,P0139,2,642.08
O000994,P0010,1,923.72
O000995,P0142,1,2746.4
O000996,P0122,1,1205.46
O000997,P0121,1,1911.89
O000998,P0066,2,1644.2
O000999,P0104,1,521.83
O000999,P0129,1,1504.61
O000999,P0101,3,969.23
O001000,P0123,1,4019.89
O001001,P0042,3,809.2
O001002,P0006,1,1525.66
O001002,P0084,1,773.72
O001003,P0052,1,785.73
O001004,P0103,2,164.33
O001005,P0067,1,1320.04
O001006,P0011,1,513.16
O001007,P0129,1,1575.31
O001007,P0008,1,2100.3
O001008,P0006,1,1477.01
O001009,P0066,1,1723.66
O001009,P0044,1,1296.71
O001010,P0008,1,1951.62
O001010,P0079,3,4111.63
O001011,P0081,1,898.52
O001012,P0129,3,1508.61
O001013,P0136,1,2232.85
O001013,P0112,1,1763.22
O001014,P0139,2,727.76
O001014,P0135,1,379.82
O001015,P0038,1,608.25
O001015,P0076,1,967.69
O001015,P0072,1,2565.08
O001015,P0079,1,4553.85
O001016,P0114,2,469.66
O001016,P0080,2,566.51
O001017,P0129,2,1449.05
O001018,P0118,1,2751.06
O001019,P0033,2,3240.38
O001019,P0137,2,2483.56
O001020,P0072,1,2659.42
O001021,P0023,2,921.01
O001022,P0085,3,901.8
O001023,P0034,3,452.43
O001024,P0026,1,692.46
O001025,P0118,1,2596.64
O001026,P0019,2,1019.09
O001026,P0094,1,8129.6
O001027,P0003,1,548.99
O001028,P0054,4,2440.46
O001028,P0030,2,4655.8
O001029,P0144,2,3022.37
O001030,P0129,1,1520.04
O001030,P0052,1,868.57
O001031,P0116,1,2246.08
O001031,P0071,3,351.36
O001031,P0020,3,1474.49
O001031,P0039,2,5316.18
O001032,P0124,1,2087.18
O001033,P0013,1,429.57
O001033,P0056,2,2120.26
O001034,P0070,1,2008.25
O001034,P0068,1,971.47
O001035,P0075,1,2226.74
O001036,P0145,2,438.58
O001037,P0142,3,2996.24
O001037,P0144,1,2970.91
O001038,P0089,1,905.39
O001038,P0014,3,2389.74
O001039,P0087,1,757.3
O001040,P0122,1,1222.18
O001040,P0112,1,1735.65
O001041,P0096,3,1312.94
O001042,P0051,1,736.32
O001042,P0068,3,1096.13
O001042,P0073,1,997.35
O001043,P0003,1,586.47
O001043,P0087,1,720.54
O001044,P0098,2,3399.17
O001044,P0149,4,802.7
O001045,P0038,3,608.37
O001046,P0049,1,1459.53
O001047,P0043,1,171.33
O001047,P0036,1,2375.34
O001048,P0060,1,254.64
O001048,P0124,2,2295.08
O001049,P0142,1,2831.09
O001050,P0004,1,422.83
O001051,P0002,2,2330.83
O001052,P0105,2,1388.25
O001052,P0094,2,7887.95
O001053,P0090,1,903.41
O001054,P0053,1,3511.12
O001055,P0089,2,984.95
O001056,P0100,1,408.11
O001056,P0090,2,925.5
O001056,P0047,1,2684.64
O001057,P0117,3,3543.48
O001058,P0123,2,4234.14
O001058,P0131,3,566.0
O001059,P0002,4,2456.4
O001060,P0106,2,2156.91
O001061,P0058,4,1481.7
O001062,P0101,3,1000.42
O001063,P0021,3,2005.41
O001064,P0034,3,447.4
O001065,P0036,2,2132.44
O001066,P0144,2,3013.31
O001066,P0102,2,490.43
O001067,P0039,1,5143.29
O001068,P0100,1,442.09
O001068,P0125,2,3597.76
O001068,P0125,1,3235.32
O001069,P0043,2,157.14
O001069,P0030,4,5162.02
O001069,P0081,3,971.11
O001070,P0140,1,588.11
O001070,P0013,1,465.01
O001071,P0108,1,3658.96
O001072,P0035,3,404.19
O001072,P0017,2,498.73
O001073,P0031,2,474.38
O001074,P0064,3,3532.29
O001075,P0037,2,921.19
O001075,P0129,1,1588.14
O001075,P0066,1,1603.18
O001076,P0026,1,750.92
O001077,P0118,1,2738.27
O001077,P0090,3,969.39
O001078,P0003,1,558.19
O001079,P0142,1,2981.43
O001079,P0018,1,1224.76
O001080,P0105,1,1428.45
O001080,P0087,1,702.77
O001081,P0058,1,1384.89
O001082,P0133,2,496.83
O001083,P0078,3,1321.09
O001083,P0006,1,1573.48
O001083,P0118,2,2680.54
O001083,P0093,2,2131.04
O001084,P0015,2,2159.79
O001085,P0071,1,349.47
O001086,P0022,1,820.2
O001086,P0028,1,2543.52
O001087,P0069,1,1274.51
O001087,P0046,1,2423.97
O001088,P0073,1,947.35
O001088,P0043,4,160.44
O001089,P0001,1,5150.6
O001090,P0086,2,3869.7
O001090,P0058,3,1470.09
O001091,P0134,3,6138.43
O001091,P0051,4,718.31
O001092,P0113,1,1334.2
O001092,P0123,1,4134.4
O001093,P0034,4,438.25
O001094,P0032,1,3929.03
O001095,P0073,2,933.75
O001096,P0007,1,3256.24
O001097,P0058,1,1567.28
O001098,P0062,1,2321.93
O001099,P0134,1,6624.58
O001099,P0040,3,492.37
O001100,P0132,1,2509.23
O001101,P0144,1,3004.22
O001101,P0096,2,1270.76
O001101,P0074,2,2644.25
O001101,P0076,1,982.55
O001102,P0071,3,322.33
O001102,P0091,2,9746.22
O001103,P0128,2,712.81
O001104,P0122,1,1209.91
O001104,P0126,1,531.51
O001105,P0095,3,2772.62
O001106,P0111,1,1036.25
O001107,P0149,1,805.09
O001108,P0095,4,2717.43
O001109,P0025,1,556.97
O001110,P0143,2,2725.72
O001110,P0051,1,772.87
O001111,P0137,1,2390.18
O001112,P0036,1,2212.9
O001112,P0052,1,869.65
O001113,P0068,1,1018.41
O001113,P0137,1,2715.59
O001114,P0083,1,1452.03
O001115,P0034,3,458.01
O001115,P0037,2,996.09
O001115,P0122,1,1200.81
O001116,P0150,1,1557.55
O001116,P0001,1,5089.98
O001117,P0140,1,582.92
O001118,P0116,2,2123.35
O001119,P0015,1,2023.9
O001120,P0127,2,660.56
O001120,P0115,2,1078.32
O001121,P0088,2,1102.22
O001122,P0011,1,471.07
O001123,P0140,2,590.37
O001123,P0010,1,826.96
O001124,P0118,4,2873.35
O001125,P0127,1,699.05
O001125,P0022,2,829.38
O001126,P0021,1,1977.47
O001127,P0062,1,2310.69
O001128,P0131,1,577.94
O001129,P0074,1,2719.35
O001129,P0130,1,4764.59
O001130,P0140,1,614.04
O001131,P0060,1,286.64
O001132,P0131,1,549.66
O001133,P0015,4,1961.47
O001133,P0035,1,388.51
O001133,P0077,3,1234.86
O001134,P0135,2,411.77
O001135,P0050,1,1423.43
O001135,P0095,1,2845.35
O001135,P0003,1,546.67
O001136,P0082,1,411.93
O001136,P0067,1,1441.4
O001137,P0003,1,533.96
O001138,P0046,1,2536.82
O001138,P0120,1,4065.73
O001139,P0096,1,1270.55
O001140,P0085,2,955.66
O001140,P0075,1,2027.02
O001140,P0091,1,10191.46
O001141,P0126,1,550.55
O001142,P0031,2,455.95
O001143,P0066,1,1758.4
O001143,P0121,3,1890.87
O001144,P0053,1,3478.44
O001145,P0014,4,2598.96
O001145,P0006,2,1373.33
O001146,P0080,4,545.46
O001146,P0109,1,2755.18
O001146,P0052,2,861.01
O001147,P0138,2,2223.96
O001147,P0145,1,392.35
O001148,P0065,3,247.37
O001149,P0053,1,3611.4
O001149,P0121,1,1700.47
O001150,P0142,1,2948.09
O001151,P0109,1,2850.07
O001152,P0025,2,525.14
O001153,P0083,2,1462.8
O001153,P0092,1,351.96
O001154,P0061,2,2636.99
O001154,P0097,2,547.78
O001155,P0067,2,1269.08
O001155,P0092,2,381.79
O001156,P0079,1,4103.5
O001157,P0136,1,2113.44
O001158,P0010,1,828.4
O001159,P0123,1,4069.73
O001160,P0107,1,1090.71
O001161,P0089,2,921.37
O001161,P0046,1,2405.81
O001162,P0001,1,4700.1
O001163,P0069,4,1381.19
O001164,P0080,4,536.29
O001165,P0046,1,2312.16
O001166,P0107,1,1099.7
O001167,P0090,2,966.38
O001168,P0018,2,1194.76
O001168,P0061,2,2467.01
O001169,P0012,2,1522.57
O001169,P0051,4,790.08
O001169,P0149,2,802.29
O001170,P0145,2,409.79
O001171,P0111,1,1047.51
O001172,P0141,2,3417.55
O001172,P0090,4,1014.5
O001173,P0018,3,1206.73
O001174,P0132,1,2609.26
O001175,P0107,3,1033.23
O001176,P0128,2,680.52
O001176,P0044,1,1306.39
O001177,P0046,3,2458.15
O001178,P0115,1,971.36
O001178,P0066,1,1664.26
O001179,P0072,2,2641.66
O001180,P0015,2,2032.0
O001180,P0112,2,1743.78
O001181,P0082,1,404.53
O001181,P0146,3,414.24
O001182,P0122,1,1190.28
O001182,P0012,3,1503.65
O001182,P0061,3,2744.72
O001183,P0043,1,152.4
O001184,P0028,1,2632.37
O001185,P0036,1,2206.9
O001186,P0096,1,1375.4
O001187,P0123,2,3763.91
O001188,P0143,1,2920.34
O001189,P0126,3,499.51
O001190,P0054,1,2363.69
O001190,P0035,1,377.13
O001191,P0107,1,1093.15
O001192,P0035,3,367.92
O001192,P0049,2,1685.84
O001193,P0026,2,764.88
O001194,P0098,1,3226.45
O001195,P0004,1,438.18
O001196,P0101,2,1063.82
O001197,P0101,1,954.28
O001197,P0113,1,1233.85
O001198,P0108,1,3458.27
O001199,P0091,1,9758.03
O001199,P0111,1,1083.95
O001200,P0087,1,651.51
O001200,P0006,1,1521.07
O001201,P0070,1,1958.09
O001201,P0088,1,1148.63
O001201,P0144,1,3255.58
O001202,P0042,3,875.46
O001202,P0007,1,3078.09
O001202,P0049,2,1482.35
O001203,P0135,2,393.3
O001203,P0049,2,1545.74
O001204,P0002,1,2266.82
O001205,P0065,1,260.98
O001205,P0110,2,1106.6
O001206,P0099,1,2708.47
O001207,P0001,2,4718.84
O001208,P0146,1,398.11
O001209,P0010,3,860.13
O001210,P0133,1,499.96
O001211,P0103,1,143.97
O001211,P0105,1,1391.72
O001212,P0130,1,5490.43
O001213,P0065,1,234.15
O001214,P0002,2,2445.78
O001215,P0088,1,1156.95
O001215,P0034,1,455.37
O001216,P0099,1,2826.43
O001217,P0062,2,2520.17
O001217,P0068,1,1092.55
O001218,P0028,1,2373.55
O001218,P0096,4,1428.78
O001218,P0038,1,597.95
O001219,P0099,1,2789.49
O001220,P0107,2,1038.41
O001220,P0071,2,330.4
O001221,P0142,1,3078.36
O001222,P0061,2,2696.01
O001223,P0114,1,459.24
O001224,P0091,1,10821.23
O001224,P0047,2,2487.68
O001225,P0142,1,2715.41
O001226,P0119,1,1669.7
O001227,P0096,1,1455.75
O001228,P0009,1,872.15
O001228,P0045,1,628.11
O001229,P0095,1,2710.4
O001229,P0030,1,4723.36
O001230,P0075,2,2264.58
O001231,P0132,1,2633.85
O001231,P0148,3,857.04
O001231,P0059,2,1957.14
O001232,P0144,1,2872.2
O001233,P0080,1,525.48
O001234,P0016,1,2072.88
O001235,P0041,1,720.64
O001235,P0115,1,1036.03
O001235,P0142,2,2924.24
O001236,P0143,2,2949.18
O001236,P0140,2,604.91
O001237,P0122,1,1239.05
O001237,P0072,1,2955.07
O001238,P0027,1,1296.8
O001238,P0028,1,2510.38
O001238,P0108,1,3572.59
O001239,P0051,1,769.99
O001240,P0134,2,6437.67
O001241,P0037,2,928.81
O001241,P0133,3,529.11
O001242,P0059,2,1967.78
O001243,P0051,1,831.55
O001243,P0023,2,941.22
O001244,P0044,1,1369.66
O001245,P0072,2,2666.37
O001245,P0094,1,7744.58
O001246,P0094,1,7888.47
O001246,P0130,2,5035.19
O001246,P0031,2,466.98
O001247,P0011,4,504.35
O001247,P0142,4,2679.56
O001248,P0025,1,558.1
O001248,P0020,1,1310.64
O001249,P0116,1,2300.85
O001250,P0055,1,1452.79
O001251,P0143,1,2869.26
O001251,P0010,1,804.99
O001252,P0048,2,1639.29
O001253,P0005,1,1482.31
O001253,P0108,1,3703.1
O001254,P0037,1,1013.81
O001255,P0131,1,520.35
O001255,P0137,1,2497.55
O001256,P0056,2,2197.03
O001257,P0138,1,2214.21
O001258,P0086,2,3747.81
O001258,P0047,1,2764.68
O001259,P0017,1,504.16
O001260,P0120,1,4100.73
O001261,P0072,1,2733.62
O001262,P0046,1,2435.62
O001263,P0049,1,1549.94
O001264,P0064,2,3122.17
O001265,P0080,1,593.02
O001266,P0115,1,1105.98
O001267,P0097,2,542.11
O001268,P0067,1,1321.66
O001268,P0134,1,6360.15
O001269,P0129,3,1604.62
O001269,P0139,1,642.7
O001270,P0007,4,3483.33
O001271,P0090,2,948.2
O001271,P0109,1,2676.27
O001272,P0058,3,1476.56
O001273,P0080,1,565.08
O001274,P0089,2,962.95
O001274,P0134,1,6600.33
O001274,P0017,2,471.63
O001275,P0079,2,4108.15
O001276,P0112,2,1860.82
O001277,P0048,1,1664.81
