order_id,customer_id,order_date,payment_method,status
O000560,C04683,2025-07-14,UPI,Delivered
O000561,C02670,2025-04-27,UPI,Delivered
O000562,C01030,2025-12-30,Credit Card,Returned
O000563,C00849,2025-03-10,Credit Card,Cancelled
O000564,C02998,2025-01-28,Debit Card,Delivered
O000565,C01331,2025-12-01,UPI,Delivered
O000566,C01026,2025-01-14,Credit Card,Delivered
O000567,C03230,2025-02-15,UPI,Delivered
O000568,C00818,2025-01-16,Debit Card,Delivered
O000569,C01223,2025-07-28,Credit Card,Delivered
O000570,C01424,2025-06-07,UPI,Delivered
O000571,C04179,2025-12-03,Credit Card,Delivered
O000572,C03023,2025-08-15,UPI,Delivered
O000573,C03511,2025-08-29,UPI,Delivered
O000574,C03534,2025-02-27,UPI,Delivered
O000575,C03117,2025-10-31,COD,Delivered
O000576,C04271,2025-11-01,COD,Delivered
O000577,C01569,2025-12-11,Net Banking,Returned
O000578,C04480,2025-05-10,UPI,Cancelled
O000579,C03938,2025-08-05,Net Banking,Delivered
O000580,C00408,2025-01-14,COD,Delivered
O000581,C01109,2025-12-25,UPI,Delivered
O000582,C02904,2025-08-31,Credit Card,Delivered
O000583,C03685,2025-05-25,UPI,Delivered
O000584,C02512,2025-11-22,Credit Card,Delivered
O000585,C04817,2025-04-13,Net Banking,Delivered
O000586,C03346,2025-08-05,Debit Card,Delivered
O000587,C03258,2025-12-24,UPI,Returned
O000588,C01072,2025-03-05,UPI,Delivered
O000589,C04363,2025-06-07,UPI,Delivered
O000590,C03218,2025-06-11,COD,Delivered
O000591,C01040,2025-01-18,COD,Delivered
O000592,C03369,2025-08-04,Credit Card,Delivered
O000593,C02497,2025-11-15,UPI,Cancelled
O000594,C03627,2025-02-18,UPI,Delivered
O000595,C03499,2025-02-25,Credit Card,Delivered
O000596,C00347,2025-12-13,Credit Card,Delivered
O000597,C03356,2025-02-27,Debit Card,Delivered
O000598,C03635,2025-06-04,Credit Card,Delivered
O000599,C00377,2025-02-24,UPI,Delivered
O000600,C03452,2025-12-07,UPI,Delivered
O000601,C02470,2025-01-19,UPI,Delivered
O000602,C00932,2025-05-31,Credit Card,Cancelled
O000603,C01852,2025-12-25,UPI,Delivered
O000604,C00764,2025-04-18,UPI,Delivered
O000605,C04841,2025-02-16,UPI,Cancelled
O000606,C02267,2025-07-26,COD,Delivered
O000607,C04153,2025-12-29,Net Banking,Delivered
O000608,C04783,2025-12-06,Credit Card,Delivered
O000609,C04210,2025-05-08,Credit Card,Delivered
O000610,C03318,2025-07-04,Credit Card,Delivered
O000611,C02352,2025-02-27,UPI,Delivered
O000612,C03046,2025-05-23,Debit Card,Delivered
O000613,C03387,2025-04-07,UPI,Delivered
O000614,C01100,2025-02-16,Credit Card,Delivered
O000615,C02351,2025-07-10,Credit Card,Delivered
O000616,C02959,2025-05-20,UPI,Delivered
O000617,C01648,2025-04-13,Credit Card,Cancelled
O000618,C02782,2025-08-19,Credit Card,Delivered
O000619,C03656,2025-12-06,UPI,Delivered
O000620,C01500,2025-02-18,UPI,Delivered
O000621,C00002,2025-04-22,UPI,Delivered
O000622,C02105,2025-11-12,UPI,Cancelled
O000623,C00458,2025-11-18,UPI,Delivered
O000624,C04787,2025-03-28,UPI,Delivered
O000625,C00541,2025-10-09,Credit Card,Cancelled
O000626,C03164,2025-11-23,COD,Delivered
O000627,C01821,2025-09-09,Debit Card,Delivered
O000628,C02387,2025-03-15,COD,Delivered
O000629,C03443,2025-02-16,COD,Delivered
O000630,C02807,2025-03-17,Credit Card,Delivered
O000631,C04352,2025-04-06,UPI,Delivered
O000632,C03981,2025-01-31,COD,Delivered
O000633,C01083,2025-01-22,Credit Card,Cancelled
O000634,C00376,2025-01-17,UPI,Delivered
O000635,C01537,2025-07-31,UPI,Delivered
O000636,C00387,2025-05-28,UPI,Delivered
O000637,C00812,2025-08-23,UPI,Delivered
O000638,C00183,2025-12-20,UPI,Delivered
O000639,C02364,2025-11-01,Credit Card,Delivered
O000640,C01471,2025-03-28,Credit Card,Delivered
O000641,C03743,2025-02-07,Net Banking,Cancelled
O000642,C01784,2025-02-22,UPI,Delivered
O000643,C03300,2025-01-28,Net Banking,Delivered
O000644,C02877,2025-03-18,Debit Card,Delivered
O000645,C02860,2025-07-19,COD,Delivered
O000646,C01823,2025-06-22,Net Banking,Delivered
O000647,C02993,2025-10-01,Credit Card,Cancelled
O000648,C04398,2025-02-19,Debit Card,Delivered
O000649,C04820,2025-12-11,COD,Delivered
O000650,C02699,2025-06-26,Credit Card,Delivered
O000651,C01089,2025-10-28,UPI,Delivered
O000652,C01493,2025-08-15,Credit Card,Delivered
O000653,C02420,2025-05-07,Credit Card,Delivered
O000654,C01354,2025-12-15,Debit Card,Delivered
O000655,C02057,2025-01-21,Credit Card,Delivered
O000656,C01428,2025-07-18,Debit Card,Delivered
O000657,C00643,2025-07-08,UPI,Returned
O000658,C04924,2025-11-28,UPI,Delivered
O000659,C04961,2025-06-01,Debit Card,Delivered
O000660,C00648,2025-06-09,UPI,Delivered
O000661,C00914,2025-12-13,UPI,Delivered
O000662,C03870,2025-04-06,Debit Card,Delivered
O000663,C04617,2025-12-18,Debit Card,Delivered
O000664,C02326,2025-03-16,UPI,Delivered
O000665,C00906,2025-03-23,COD,Delivered
O000666,C02550,2025-05-08,UPI,Delivered
O000667,C00993,2025-12-25,UPI,Delivered
O000668,C04592,2025-05-13,UPI,Delivered
O000669,C03559,2025-05-19,Debit Card,Delivered
O000670,C02371,2025-09-03,UPI,Delivered
O000671,C01233,2025-10-18,UPI,Delivered
O000672,C01327,2025-04-22,Debit Card,Returned
O000673,C03364,2025-07-22,Net Banking,Delivered
O000674,C04013,2025-06-19,Credit Card,Delivered
O000675,C03923,2025-03-28,Credit Card,Delivered
O000676,C02721,2025-04-29,UPI,Delivered
O000677,C02112,2025-04-08,UPI,Delivered
O000678,C01791,2025-08-28,COD,Delivered
O000679,C00410,2025-12-03,UPI,Delivered
O000680,C01655,2025-05-18,Credit Card,Returned
O000681,C04188,2025-03-23,Net Banking,Delivered
O000682,C03590,2025-08-24,Net Banking,Delivered
O000683,C03979,2025-05-16,UPI,Delivered
O000684,C01070,2025-10-09,UPI,Delivered
O000685,C02673,2025-01-03,Debit Card,Cancelled
O000686,C04552,2025-02-28,UPI,Delivered
O000687,C00941,2025-04-26,Credit Card,Delivered
O000688,C02658,2025-05-11,UPI,Cancelled
O000689,C02004,2025-07-20,UPI,Delivered
O000690,C04973,2025-10-19,Credit Card,Delivered
O000691,C02755,2025-12-08,UPI,Delivered
O000692,C03484,2025-04-08,Debit Card,Delivered
O000693,C03486,2025-08-04,Net Banking,Delivered
O000694,C00661,2025-05-04,UPI,Delivered
O000695,C02944,2025-03-14,Debit Card,Delivered
O000696,C00306,2025-05-10,Debit Card,Delivered
O000697,C00857,2025-01-27,UPI,Delivered
O000698,C02942,2025-06-14,UPI,Delivered
O000699,C00449,2025-03-09,Net Banking,Delivered
O000700,C02923,2025-01-14,UPI,Delivered
O000701,C04869,2025-04-08,UPI,Delivered
O000702,C02851,2025-10-06,UPI,Delivered
O000703,C02795,2025-09-04,COD,Delivered
O000704,C01231,2025-04-22,Credit Card,Delivered
O000705,C02776,2025-07-26,Debit Card,Delivered
O000706,C00482,2025-12-18,UPI,Delivered
O000707,C03069,2025-11-30,Credit Card,Returned
O000708,C03428,2025-08-21,Net Banking,Cancelled
O000709,C01161,2025-03-02,UPI,Delivered
O000710,C01193,2025-03-26,Debit Card,Delivered
O000711,C04326,2025-07-02,Credit Card,Delivered
O000712,C01518,2025-08-27,UPI,Delivered
O000713,C02025,2025-09-07,Credit Card,Delivered
O000714,C00489,2025-03-12,Debit Card,Delivered
O000715,C01709,2025-08-16,Debit Card,Cancelled
O000716,C01300,2025-03-26,COD,Delivered
O000717,C04093,2025-11-02,Credit Card,Delivered
O000718,C03724,2025-09-28,Credit Card,Cancelled
O000719,C04988,2025-10-17,Net Banking,Delivered
O000720,C02720,2025-08-24,Credit Card,Delivered
O000721,C01086,2025-10-18,Credit Card,Delivered
O000722,C03205,2025-02-08,Debit Card,Cancelled
O000723,C02168,2025-07-25,COD,Delivered
O000724,C02860,2025-07-02,COD,Delivered
O000725,C01181,2025-07-06,Debit Card,Delivered
O000726,C03531,2025-05-13,UPI,Delivered
O000727,C02460,2025-01-30,Debit Card,Delivered
O000728,C03579,2025-09-12,UPI,Delivered
O000729,C04327,2025-05-23,Net Banking,Delivered
O000730,C01602,2025-04-13,UPI,Delivered
O000731,C02276,2025-03-15,UPI,Delivered
O000732,C04526,2025-02-24,Debit Card,Delivered
O000733,C00145,2025-08-24,UPI,Cancelled
O000734,C02209,2025-03-01,UPI,Delivered
O000735,C00289,2025-01-24,Credit Card,Delivered
O000736,C04180,2025-01-22,UPI,Delivered
O000737,C00534,2025-02-01,Net Banking,Delivered
O000738,C00181,2025-12-17,UPI,Delivered
O000739,C03033,2025-12-05,UPI,Cancelled
O000740,C03565,2025-01-03,Credit Card,Delivered
O000741,C01068,2025-03-11,UPI,Delivered
O000742,C02891,2025-06-09,UPI,Delivered
O000743,C04466,2025-03-29,UPI,Delivered
O000744,C00930,2025-12-31,Debit Card,Cancelled
O000745,C04515,2025-02-28,COD,Delivered
O000746,C00964,2025-09-09,UPI,Delivered
O000747,C03350,2025-08-07,Debit Card,Delivered
O000748,C03517,2025-07-20,COD,Returned
O000749,C03157,2025-03-18,UPI,Delivered
O000750,C02841,2025-09-12,Net Banking,Delivered
O000751,C02127,2025-09-04,UPI,Delivered
O000752,C03899,2025-09-27,Net Banking,Delivered
O000753,C01760,2025-11-03,Credit Card,Delivered
O000754,C01480,2025-05-19,Net Banking,Delivered
O000755,C04803,2025-03-19,UPI,Delivered
O000756,C00977,2025-03-21,UPI,Delivered
O000757,C00961,2025-01-10,Credit Card,Delivered
O000758,C03428,2025-12-02,UPI,Delivered
O000759,C04968,2025-05-04,Net Banking,Delivered
O000760,C03900,2025-07-05,Net Banking,Delivered
O000761,C00081,2025-02-03,Debit Card,Delivered
O000762,C04666,2025-05-01,Credit Card,Delivered
O000763,C02860,2025-03-21,COD,Delivered
O000764,C01657,2025-07-25,Credit Card,Delivered
O000765,C02550,2025-02-22,UPI,Delivered
O000766,C01072,2025-06-05,Credit Card,Delivered
O000767,C01661,2025-10-01,Credit Card,Delivered
O000768,C02713,2025-12-24,Debit Card,Delivered
O000769,C02457,2025-05-15,UPI,Delivered
O000770,C00825,2025-04-08,Debit Card,Cancelled
O000771,C03085,2025-08-29,Credit Card,Delivered
O000772,C01869,2025-02-14,Debit Card,Delivered
O000773,C03852,2025-07-18,COD,Delivered
O000774,C04323,2025-10-18,UPI,Delivered
O000775,C00988,2025-04-24,Credit Card,Delivered
O000776,C00191,2025-10-04,Debit Card,Delivered
O000777,C01024,2025-08-29,UPI,Delivered
O000778,C04564,2025-06-05,UPI,Delivered
O000779,C04124,2025-12-18,UPI,Delivered
O000780,C03295,2025-02-13,Net Banking,Delivered
O000781,C03114,2025-03-21,Debit Card,Delivered
O000782,C03664,2025-11-08,UPI,Delivered
O000783,C02086,2025-05-18,UPI,Delivered
O000784,C01157,2025-05-31,Credit Card,Delivered
O000785,C01712,2025-08-30,UPI,Delivered
O000786,C04606,2025-05-23,UPI,Returned
O000787,C00163,2025-11-07,UPI,Delivered
O000788,C04400,2025-10-26,UPI,Delivered
O000789,C02795,2025-02-19,Debit Card,Delivered
O000790,C04878,2025-09-19,Debit Card,Delivered
O000791,C00054,2025-06-10,Debit Card,Delivered
O000792,C00374,2025-03-03,Net Banking,Delivered
O000793,C00877,2025-02-24,Net Banking,Delivered
O000794,C02776,2025-01-31,Debit Card,Delivered
O000795,C03730,2025-11-26,UPI,Delivered
O000796,C02866,2025-10-17,UPI,Delivered
O000797,C02685,2025-06-18,Credit Card,Delivered
O000798,C02709,2025-09-23,Debit Card,Delivered
O000799,C03289,2025-11-04,Credit Card,Delivered
O000800,C00040,2025-07-04,Debit Card,Delivered
O000801,C01655,2025-11-30,UPI,Cancelled
O000802,C00798,2025-01-03,UPI,Delivered
O000803,C00710,2025-06-10,UPI,Delivered
O000804,C04725,2025-09-17,Credit Card,Delivered
O000805,C00025,2025-02-17,COD,Delivered
O000806,C04054,2025-09-11,Credit Card,Delivered
O000807,C02115,2025-03-15,UPI,Delivered
O000808,C02745,2025-12-01,Debit Card,Delivered
O000809,C02351,2025-06-15,Debit Card,Delivered
O000810,C04574,2025-09-17,Credit Card,Delivered
O000811,C04201,2025-01-04,UPI,Delivered
O000812,C02705,2025-04-29,Net Banking,Returned
O000813,C01457,2025-09-30,Credit Card,Delivered
O000814,C01074,2025-08-14,COD,Delivered
O000815,C01236,2025-12-18,UPI,Delivered
O000816,C04698,2025-03-11,UPI,Delivered
O000817,C04485,2025-07-01,UPI,Delivered
O000818,C03367,2025-12-19,Credit Card,Delivered
O000819,C04525,2025-09-21,UPI,Delivered
O000820,C02065,2025-06-30,Net Banking,Delivered
O000821,C04539,2025-01-05,Credit Card,Cancelled
O000822,C03427,2025-07-16,UPI,Cancelled
O000823,C01017,2025-02-16,UPI,Delivered
O000824,C02018,2025-02-09,Debit Card,Delivered
O000825,C03424,2025-05-02,Credit Card,Delivered
O000826,C02426,2025-05-15,UPI,Delivered
O000827,C04488,2025-05-20,UPI,Delivered
O000828,C04126,2025-12-16,Debit Card,Delivered
O000829,C04227,2025-06-02,UPI,Delivered
O000830,C04497,2025-01-28,Net Banking,Returned
O000831,C04219,2025-03-18,COD,Delivered
O000832,C00920,2025-06-24,Credit Card,Delivered
O000833,C03835,2025-02-18,UPI,Delivered
O000834,C04052,2025-12-08,Debit Card,Delivered
O000835,C04170,2025-11-06,UPI,Delivered
O000836,C03544,2025-10-01,COD,Delivered
O000837,C00111,2025-01-27,Credit Card,Delivered
O000838,C03783,2025-11-24,Net Banking,Delivered
O000839,C02225,2025-08-09,Debit Card,Delivered
O000840,C03092,2025-05-02,Credit Card,Delivered
O000841,C02253,2025-12-27,Credit Card,Delivered
O000842,C03594,2025-03-10,Debit Card,Delivered
O000843,C03081,2025-03-12,COD,Delivered
O000844,C01991,2025-05-30,UPI,Delivered
O000845,C03948,2025-07-06,UPI,Returned
O000846,C03647,2025-09-03,UPI,Delivered
O000847,C02128,2025-07-15,Net Banking,Delivered
O000848,C01568,2025-02-01,UPI,Delivered
O000849,C03588,2025-04-19,Debit Card,Delivered
O000850,C02174,2025-12-19,UPI,Delivered
O000851,C04604,2025-01-01,Credit Card,Delivered
O000852,C02423,2025-07-01,UPI,Delivered
O000853,C04630,2025-06-23,Credit Card,Delivered
O000854,C04247,2025-06-18,Net Banking,Delivered
O000855,C04314,2025-09-05,UPI,Delivered
O000856,C04378,2025-04-18,UPI,Delivered
O000857,C04401,2025-10-24,UPI,Delivered
O000858,C03756,2025-09-21,UPI,Delivered
O000859,C04758,2025-01-30,UPI,Delivered
O000860,C01219,2025-10-29,Debit Card,Returned
O000861,C01450,2025-12-27,UPI,Delivered
O000862,C01588,2025-12-18,Credit Card,Delivered
O000863,C03985,2025-11-13,UPI,Delivered
O000864,C04750,2025-08-13,Debit Card,Delivered
O000865,C03136,2025-03-30,Debit Card,Delivered
O000866,C02221,2025-08-22,Debit Card,Delivered
O000867,C00397,2025-06-17,Debit Card,Cancelled
O000868,C03738,2025-08-19,Credit Card,Delivered
O000869,C00744,2025-05-06,UPI,Delivered
O000870,C01454,2025-03-02,Credit Card,Delivered
O000871,C02018,2025-04-30,UPI,Delivered
O000872,C04147,2025-07-09,UPI,Delivered
O000873,C03287,2025-05-01,UPI,Delivered
O000874,C01826,2025-02-17,UPI,Delivered
O000875,C02668,2025-07-21,Credit Card,Delivered
O000876,C04980,2025-02-28,COD,Delivered
O000877,C03612,2025-07-04,UPI,Delivered
O000878,C02323,2025-08-11,UPI,Delivered
O000879,C04784,2025-01-11,COD,Cancelled
O000880,C02632,2025-10-08,UPI,Delivered
O000881,C01954,2025-07-08,Debit Card,Delivered
O000882,C00362,2025-10-29,UPI,Cancelled
O000883,C00400,2025-11-06,Credit Card,Delivered
O000884,C03655,2025-08-25,UPI,Delivered
O000885,C00795,2025-02-03,Credit Card,Delivered
O000886,C00563,2025-12-06,Credit Card,Delivered
O000887,C03156,2025-05-15,Net Banking,Returned
O000888,C02275,2025-03-03,Net Banking,Delivered
O000889,C02065,2025-11-09,UPI,Delivered
O000890,C00220,2025-08-15,COD,Cancelled
O000891,C02632,2025-04-03,Credit Card,Delivered
O000892,C02500,2025-04-26,UPI,Delivered
O000893,C02017,2025-11-28,UPI,Delivered
O000894,C00626,2025-05-13,Credit Card,Delivered
O000895,C01665,2025-11-28,COD,Delivered
O000896,C03342,2025-10-20,UPI,Delivered
O000897,C00903,2025-07-12,Credit Card,Delivered
O000898,C00064,2025-01-30,Credit Card,Delivered
O000899,C01992,2025-10-25,COD,Delivered
O000900,C01928,2025-03-02,UPI,Delivered
O000901,C00950,2025-10-31,COD,Delivered
O000902,C00439,2025-12-06,UPI,Delivered
O000903,C00897,2025-12-15,Net Banking,Delivered
O000904,C04677,2025-11-20,Credit Card,Delivered
O000905,C02080,2025-10-29,UPI,Delivered
O000906,C00001,2025-01-28,COD,Delivered
O000907,C04802,2025-03-18,Net Banking,Delivered
O000908,C04010,2025-05-01,Credit Card,Cancelled
O000909,C03054,2025-01-03,UPI,Delivered
O000910,C02764,2025-02-06,UPI,Delivered
O000911,C02634,2025-05-27,Debit Card,Delivered
O000912,C04248,2025-04-02,Credit Card,Returned
O000913,C03433,2025-12-05,Debit Card,Cancelled
O000914,C02418,2025-09-30,Credit Card,Delivered
O000915,C01683,2025-03-28,UPI,Delivered
O000916,C00563,2025-02-09,UPI,Delivered
O000917,C00258,2025-06-27,COD,Delivered
O000918,C00965,2025-11-25,Debit Card,Delivered
O000919,C04742,2025-10-12,Debit Card,Cancelled
O000920,C04286,2025-02-11,Debit Card,Delivered
O000921,C04674,2025-10-12,UPI,Delivered
O000922,C04932,2025-03-07,COD,Delivered
O000923,C01842,2025-05-04,UPI,Cancelled
O000924,C03876,2025-05-25,UPI,Delivered
O000925,C04094,2025-04-30,UPI,Cancelled
O000926,C02655,2025-04-19,UPI,Delivered
O000927,C03985,2025-04-02,UPI,Cancelled
O000928,C04601,2025-11-04,Net Banking,Delivered
O000929,C02030,2025-03-01,Debit Card,Delivered
O000930,C03816,2025-12-16,Net Banking,Delivered
O000931,C01870,2025-08-15,UPI,Delivered
O000932,C00378,2025-08-28,Credit Card,Delivered
O000933,C02393,2025-07-31,Credit Card,Delivered
O000934,C02859,2025-04-08,Credit Card,Delivered
O000935,C00849,2025-01-14,COD,Delivered
O000936,C00780,2025-08-06,Credit Card,Cancelled
O000937,C03412,2025-06-19,UPI,Delivered
O000938,C00866,2025-11-03,UPI,Returned
O000939,C03640,2025-10-07,Net Banking,Delivered
O000940,C01931,2025-12-29,UPI,Cancelled
O000941,C00539,2025-07-29,COD,Delivered
O000942,C04030,2025-09-13,UPI,Delivered
O000943,C01106,2025-06-20,COD,Delivered
O000944,C01766,2025-03-14,Net Banking,Delivered
O000945,C01756,2025-05-27,UPI,Delivered
O000946,C00234,2025-12-06,Net Banking,Delivered
O000947,C03264,2025-11-13,UPI,Returned
O000948,C03736,2025-04-16,UPI,Delivered
O000949,C03685,2025-04-04,UPI,Delivered
O000950,C04886,2025-03-04,Net Banking,Cancelled
O000951,C04625,2025-06-03,UPI,Delivered
O000952,C00897,2025-09-12,Debit Card,Cancelled
O000953,C03596,2025-12-17,Net Banking,Delivered
O000954,C00276,2025-02-04,UPI,Delivered
O000955,C00403,2025-11-19,Debit Card,Delivered
O000956,C02302,2025-11-08,COD,Delivered
O000957,C03049,2025-10-23,Credit Card,Delivered
O000958,C02585,2025-09-10,Debit Card,Delivered
O000959,C04259,2025-06-06,Debit Card,Cancelled
O000960,C02111,2025-05-14,COD,Delivered
O000961,C00243,2025-05-09,Credit Card,Delivered
O000962,C02351,2025-10-07,Credit Card,Cancelled
O000963,C00963,2025-12-24,Credit Card,Delivered
O000964,C01140,2025-09-09,UPI,Delivered
O000965,C02368,2025-05-15,COD,Delivered
O000966,C01046,2025-11-27,Credit Card,Delivered
O000967,C01487,2025-01-11,COD,Delivered
O000968,C00965,2025-10-19,COD,Delivered
O000969,C02666,2025-05-28,Net Banking,Delivered
O000970,C02012,2025-11-15,UPI,Delivered
O000971,C04938,2025-03-21,UPI,Delivered
O000972,C03408,2025-07-10,Credit Card,Delivered
O000973,C00370,2025-12-10,Credit Card,Delivered
O000974,C01395,2025-01-30,Debit Card,Returned
O000975,C00829,2025-12-25,UPI,Delivered
O000976,C02076,2025-08-17,UPI,Delivered
O000977,C02897,2025-03-25,Credit Card,Delivered
O000978,C04546,2025-05-30,Credit Card,Delivered
O000979,C04623,2025-12-27,COD,Delivered
O000980,C00183,2025-07-08,COD,Delivered
O000981,C00376,2025-01-21,COD,Returned
O000982,C01830,2025-02-06,UPI,Delivered
O000983,C03991,2025-09-03,Debit Card,Delivered
O000984,C00210,2025-10-10,UPI,Delivered
O000985,C04128,2025-04-12,COD,Delivered
O000986,C02092,2025-10-21,Credit Card,Cancelled
O000987,C00886,2025-08-20,Net Banking,Delivered
O000988,C03707,2025-11-12,Credit Card,Delivered
O000989,C04468,2025-11-22,Credit Card,Delivered
O000990,C00995,2025-10-15,UPI,Delivered
O000991,C02490,2025-12-02,Credit Card,Delivered
O000992,C02662,2025-09-02,Debit Card,Cancelled
O000993,C03516,2025-06-26,UPI,Delivered
O000994,C04063,2025-08-01,UPI,Delivered
O000995,C04334,2025-12-24,COD,Delivered
O000996,C01355,2025-04-12,Debit Card,Delivered
O000997,C02820,2025-10-13,COD,Delivered
O000998,C04399,2025-01-22,Credit Card,Delivered
O000999,C01927,2025-01-19,UPI,Delivered
O001000,C00229,2025-10-14,UPI,Delivered
O001001,C03212,2025-10-03,Credit Card,Delivered
O001002,C03911,2025-05-27,Debit Card,Delivered
O001003,C04150,2025-02-09,COD,Delivered
O001004,C02640,2025-06-16,Credit Card,Delivered
O001005,C01295,2025-04-01,UPI,Delivered
O001006,C04226,2025-03-13,COD,Delivered
O001007,C01549,2025-12-31,Credit Card,Delivered
O001008,C00517,2025-10-10,Credit Card,Delivered
O001009,C03489,2025-12-01,Credit Card,Delivered
O001010,C03056,2025-05-20,Debit Card,Delivered
O001011,C04608,2025-08-27,UPI,Delivered
O001012,C03010,2025-03-19,Net Banking,Delivered
O001013,C01981,2025-07-18,Credit Card,Delivered
O001014,C00225,2025-01-17,COD,Cancelled
O001015,C02251,2025-08-06,UPI,Delivered
O001016,C02903,2025-08-17,Credit Card,Delivered
O001017,C02982,2025-12-06,Credit Card,Delivered
O001018,C00136,2025-05-18,Net Banking,Delivered
O001019,C03876,2025-05-27,Debit Card,Delivered
O001020,C01053,2025-07-29,Debit Card,Delivered
O001021,C01375,2025-06-07,Debit Card,Delivered
O001022,C03038,2025-06-02,COD,Delivered
O001023,C01352,2025-12-10,Credit Card,Delivered
O001024,C03930,2025-11-26,Debit Card,Returned
O001025,C01394,2025-12-24,Debit Card,Delivered
O001026,C00371,2025-12-18,Net Banking,Delivered
